pollutant,root,time_window,sensor_group,DIP_L1,KRG_L1,IDW_L1,DIP_MSE,KRG_MSE,IDW_MSE,target_mean_abs,target_max,target_std,target_p90_p10,gap_l1_dip_minus_krg,gap_mse_dip_minus_krg
AIRPARIF_NO2,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\cross_dataset_no2_nox_autoencoder\airparif_no2_baseline,2024-11-08 16:00:00,2-4-6-42,6.513686180114746,6.6961846351623535,6.872259140014648,116.6929168701172,89.72726440429688,84.80402374267578,16.024999618530273,27.5,9.989337921142578,19.48999786376953,-0.18249845504760742,26.965652465820327
AIRPARIF_NO2,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\cross_dataset_no2_nox_autoencoder\airparif_no2_baseline,2024-11-09 08:00:00,2-4-6-42,7.299781799316406,7.12205696105957,6.179491996765137,122.27117919921876,76.96495056152344,77.87812042236328,11.67500114440918,22.700000762939453,8.168346405029297,17.149999618530273,0.17772483825683594,45.30622863769533
AIRPARIF_NO2,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\cross_dataset_no2_nox_autoencoder\airparif_no2_baseline,2024-11-09 19:00:00,2-4-6-42,10.983110427856444,13.438671112060549,13.551553726196287,313.8088684082031,274.2078552246094,353.1200866699219,28.75,40.70000076293945,16.792036056518555,30.260000228881836,-2.455560684204105,39.60101318359375
AIRPARIF_NO2,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\cross_dataset_no2_nox_autoencoder\airparif_no2_baseline,2024-11-10 10:00:00,2-4-6-42,4.782075881958008,3.946934700012207,5.526961326599121,41.46971893310547,29.559490203857425,37.49157333374024,8.149999618530273,13.100000381469727,4.915537357330322,9.500000953674316,0.8351411819458008,11.910228729248043
AIRPARIF_NO2,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\cross_dataset_no2_nox_autoencoder\airparif_no2_baseline,2024-11-16 09:00:00,2-4-6-42,8.987131118774414,6.415234088897705,11.172351837158203,143.56411743164062,93.88260650634766,157.27780151367188,15.0,22.600000381469727,8.929725646972656,17.079998016357422,2.571897029876709,49.68151092529297
AIRPARIF_NO2,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\cross_dataset_no2_nox_autoencoder\airparif_no2_baseline,2024-11-19 08:00:00,2-4-6-42,3.979214668273926,4.630521774291992,7.649107933044434,25.550487518310547,39.5943603515625,84.63720703125,10.899999618530273,17.299999237060547,6.559344291687012,12.739998817443848,-0.6513071060180664,-14.043872833251953
AIRPARIF_NO2,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\cross_dataset_no2_nox_autoencoder\airparif_no2_baseline,2024-11-19 10:00:00,2-4-6-42,4.28537654876709,4.268277168273926,6.812648773193359,20.34312057495117,31.282413482666016,66.97911071777344,10.024999618530273,15.100000381469727,5.979287147521973,11.470000267028809,0.017099380493164062,-10.939292907714847
AIRPARIF_NO2,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\cross_dataset_no2_nox_autoencoder\airparif_no2_baseline,2024-11-19 15:00:00,2-4-6-42,5.440214157104492,5.3250837326049805,6.530452728271484,35.32280349731445,42.94123840332031,58.67428970336914,10.0,18.0,6.580653667449951,13.739998817443848,0.11513042449951172,-7.618434906005859
AIRPARIF_NO2,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\cross_dataset_no2_nox_autoencoder\airparif_no2_baseline,2024-11-21 16:00:00,2-4-6-42,7.906012535095215,5.718756675720215,9.423309326171877,145.0935516357422,76.73470306396484,119.82969665527344,11.75,18.200000762939453,7.101232528686523,13.9399995803833,2.187255859375,68.35884857177734
AIRPARIF_NO2,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\cross_dataset_no2_nox_autoencoder\airparif_no2_baseline,2024-11-26 06:00:00,2-4-6-42,14.617027282714844,16.093852996826172,15.438493728637695,220.90676879882807,297.0921630859375,293.9169921875,24.599998474121094,42.29999923706055,15.508868217468262,31.499996185302734,-1.4768257141113281,-76.18539428710943
