pollutant,case_type,time_window,target_mean_abs,target_std,target_p90_p10,DIP_L1,KRG_L1,IDW_L1,gap_l1_dip_minus_krg,DIP_MSE,KRG_MSE,gap_mse_dip_minus_krg
METRAQ_NO2,best_l1_vs_krg,2024-05-30 15:00:00,12.1,4.354769682884216,8.879998779296875,4.963005614280701,6.139533662796021,7.022523832321167,-1.1765280485153198,30.897647762298583,51.07133674621582,-20.173688983917238
METRAQ_NO2,worst_l1_vs_krg,2024-10-19 16:00:00,7.25,4.015790319442749,8.019998693466187,6.717414045333863,3.5872358083724976,4.03973548412323,3.1301782369613647,62.647010231018065,20.67281174659729,41.974198484420775
METRAQ_NO2,worst_l1_vs_krg,2024-03-23 12:00:00,10.075,3.9677518725395204,8.029999208450317,5.701772880554199,3.0763172626495363,3.6155431509017943,2.625455617904663,45.92853879928589,17.04021897315979,28.8883198261261
METRAQ_NO2,worst_l1_vs_krg,2024-04-20 17:00:00,6.175,3.209137684106827,6.669999074935913,5.22717502117157,2.8694937229156494,3.415149140357971,2.3576812982559203,33.75050029754639,16.258121037483214,17.492379260063174
METRAQ_NO2,worst_l1_vs_krg,2024-12-23 19:00:00,35.425,13.509237575531007,27.689996910095214,14.048321199417114,11.727140951156617,12.319046831130981,2.321180248260498,314.4625930786133,234.19618225097656,80.26641082763672
METRAQ_NO2,worst_l1_vs_krg,2024-03-17 15:00:00,10.95,2.3919196724891663,4.799999666213989,4.57839868068695,2.503907799720764,2.816247892379761,2.0744908809661866,30.233248233795166,10.314905083179474,19.91834315061569
METRAQ_NOX,best_l1_vs_krg,2024-01-08 09:00:00,340.225,140.2817834854126,288.3099700927734,111.54514846801757,129.12514038085936,119.54796257019044,-17.5799919128418,23466.262841796874,27716.258203125,-4249.995361328125
METRAQ_NOX,best_l1_vs_krg,2024-12-02 20:00:00,256.275,112.48168983459473,226.62998046875,104.43772201538086,115.43052444458007,113.0883975982666,-10.99280242919922,18138.100012207033,19190.172412109376,-1052.0723999023437
METRAQ_NOX,best_l1_vs_krg,2024-10-22 20:00:00,106.625,63.498363971710205,123.08998413085938,49.97920227050781,58.988515090942386,57.59561557769776,-9.00931282043457,5052.248361206055,5418.115795898438,-365.8674346923828
METRAQ_NOX,best_l1_vs_krg,2024-01-10 08:00:00,144.975,39.69157991409302,81.46999053955078,23.25251159667969,31.795488166809083,27.814818954467775,-8.542976570129397,813.0555809020996,1397.6316009521483,-584.5760200500488
METRAQ_NOX,best_l1_vs_krg,2024-03-15 09:00:00,88.29166564941406,35.83835983276367,72.87665977478028,16.946019649505615,23.092413330078124,19.743459510803223,-6.14639368057251,462.9963836669922,775.6530975341797,-312.6567138671875
