pollutant,root,time_window,sensor_group,DIP_L1,KRG_L1,IDW_L1,DIP_MSE,KRG_MSE,IDW_MSE,target_mean_abs,target_max,target_std,target_p90_p10,gap_l1_dip_minus_krg,gap_mse_dip_minus_krg
METRAQ_NO_TRAFFICDATA,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\experiments_NO\experiment_trafficdata_newnorm,2024-08-02 15:00:00,28079004-28079016-28079036-28079050,2.526348829269409,2.227696418762207,2.292854070663452,6.454615592956543,5.087421417236328,5.439899444580078,3.0,5.0,1.5811388492584229,3.3999998569488525,0.29865241050720215,1.3671941757202148
METRAQ_NO_TRAFFICDATA,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\experiments_NO\experiment_trafficdata_newnorm,2024-08-02 17:00:00,28079004-28079016-28079036-28079050,0.8422836065292358,0.6373051404953003,0.6392056941986084,1.1144300699234009,0.4828152060508728,0.4680307507514953,2.0,3.0,0.7071067690849304,1.3999998569488525,0.20497846603393555,0.6316148638725281
METRAQ_NO_TRAFFICDATA,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\experiments_NO\experiment_trafficdata_newnorm,2024-08-03 19:00:00,28079004-28079016-28079036-28079050,0.2258949875831604,0.3377291858196258,0.313492089509964,0.1149655133485794,0.198804885149002,0.1934299767017364,1.0,1.0,0.0,0.0,-0.1118341982364654,-0.08383937180042259
METRAQ_NO_TRAFFICDATA,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\experiments_NO\experiment_trafficdata_newnorm,2024-08-04 11:00:00,28079004-28079016-28079036-28079050,0.470827043056488,0.6203702688217163,0.5583165884017944,0.4458783268928528,0.4977834820747375,0.4264942705631256,1.0,1.0,0.0,0.0,-0.14954322576522833,-0.05190515518188471
METRAQ_NO_TRAFFICDATA,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\experiments_NO\experiment_trafficdata_newnorm,2024-08-09 06:00:00,28079004-28079016-28079036-28079050,0.0357623994350433,0.3931198716163635,0.3783425986766815,0.0016902909846976,0.2322883754968643,0.2108184248208999,1.0,1.0,0.0,0.0,-0.35735747218132025,-0.23059808451216668
METRAQ_NO_TRAFFICDATA,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\experiments_NO\experiment_trafficdata_newnorm,2024-08-09 15:00:00,28079004-28079016-28079036-28079050,0.3417301177978515,0.3939042687416076,0.4318321347236633,0.1348451524972915,0.2465066313743591,0.2988286912441253,1.25,2.0,0.4330126941204071,0.6999998092651367,-0.052174150943756104,-0.1116614788770676
METRAQ_NO_TRAFFICDATA,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\experiments_NO\experiment_trafficdata_newnorm,2024-08-10 06:00:00,28079004-28079016-28079036-28079050,0.0229255855083465,0.097285121679306,0.1018238365650177,0.0016843354096636,0.0229966286569833,0.0279454961419105,1.0,1.0,0.0,0.0,-0.0743595361709595,-0.0213122932473197
METRAQ_NO_TRAFFICDATA,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\experiments_NO\experiment_trafficdata_newnorm,2024-08-11 14:00:00,28079004-28079016-28079036-28079050,0.4695218503475189,0.4820494949817657,0.5307230949401855,0.3753424882888794,0.3367364406585693,0.3444977402687073,1.5,2.0,0.5,1.0,-0.01252764463424677,0.038606047630310114
METRAQ_NO_TRAFFICDATA,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\experiments_NO\experiment_trafficdata_newnorm,2024-08-14 07:00:00,28079004-28079016-28079036-28079050,0.2639518678188324,0.3990058004856109,0.4150315523147583,0.2320696264505386,0.2370839118957519,0.2412937879562378,1.25,2.0,0.4330126941204071,0.6999998092651367,-0.1350539326667785,-0.00501428544521329
METRAQ_NO_TRAFFICDATA,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\experiments_NO\experiment_trafficdata_newnorm,2024-08-20 09:00:00,28079004-28079016-28079036-28079050,6.958013534545898,6.769840240478516,6.710372447967529,162.4305419921875,140.21522521972656,147.53851318359375,8.0,27.0,11.0,18.79999542236328,0.1881732940673828,22.215316772460938
